customer_id,begin_date,end_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0979-PHULV,151,1,99.45,7007.6,False,False,True,True,False,False
3067-SVMTC,243,0,55.9,3848.8,True,False,False,False,False,False
5495-GPSRW,1704,0,19.7,419.4,False,True,True,False,False,True
7606-BPHHN,123,0,19.8,1468.75,False,True,True,True,False,False
4742-DRORA,488,0,95.4,5812.0,True,False,True,False,False,False
0111-KLBQG,1339,0,93.95,2861.45,False,False,True,False,False,True
4800-VHZKI,2252,1,19.9,19.9,False,False,True,False,False,True
7989-CHGTL,2161,1,19.6,19.6,False,False,True,False,False,True
0334-GDDSO,2191,1,81.35,233.7,False,False,True,False,True,False
4163-NCJAK,913,0,24.45,1066.15,True,False,True,False,False,False
5233-AOZUF,1431,0,74.95,2149.05,False,False,True,False,True,False
5973-EJGDP,761,0,87.35,4473.0,False,False,True,False,True,False
1996-DBMUS,853,0,70.65,3545.05,False,False,True,False,False,False
7916-VCCPB,1826,0,73.25,1195.75,False,False,False,False,False,False
4686-GEFRM,182,0,98.7,6858.9,False,True,True,False,False,False
5249-QYHEX,1096,0,24.8,1024.7,False,True,True,False,False,True
0578-SKVMF,1522,1,83.3,1845.9,False,False,False,False,True,False
5564-NEMQO,2222,1,75.3,75.3,False,False,True,False,False,False
2233-FAGXV,2161,0,24.3,132.25,False,False,True,False,False,True
5605-IYGFG,2099,0,69.85,515.45,False,False,True,False,False,False
7663-ZTEGJ,1431,0,100.55,2830.45,True,False,False,True,False,False
3935-TBRZZ,974,0,25.7,1110.5,True,False,False,False,False,True
8111-BKVDS,2008,0,40.7,449.3,False,False,False,False,False,False
2055-SIFSS,638,0,51.65,2838.55,False,False,False,False,False,False
2806-MLNTI,730,0,105.1,5376.4,True,False,True,False,False,False
8734-DKSTZ,2008,0,85.95,858.6,False,False,False,False,True,False
4360-PNRQB,1765,0,75.6,1395.05,False,False,True,False,False,False
6152-ONASV,243,0,58.25,3975.7,True,False,False,False,False,False
9063-ZGTUY,396,1,19.4,1182.55,False,False,True,False,False,True
7781-HVGMK,123,0,65.2,4784.45,False,True,True,True,False,False
2181-UAESM,2252,0,53.45,119.5,False,False,False,False,True,False
2957-LOLHO,1857,1,45.4,518.9,False,False,True,False,False,False
6048-NJXHX,1066,0,19.75,899.45,False,True,True,False,True,False
2320-SLKMB,1522,0,44.45,1183.8,False,False,True,True,False,False
4980-URKXC,1219,0,20.85,720.05,True,False,False,False,False,False
4376-KFVRS,123,0,114.05,8468.2,False,True,True,True,False,False
5886-VLQVU,1247,0,89.85,3161.2,False,False,True,False,False,False
3577-AMVUX,2283,0,55.05,55.05,False,False,False,False,False,True
0771-WLCLA,1826,0,112.95,1882.55,False,False,True,False,True,False
5628-RKIFK,822,0,101.55,5070.4,False,False,False,True,False,False
0206-TBWLC,669,0,114.65,6049.5,True,False,True,False,False,True
2937-FTHUR,1765,0,64.8,1166.7,False,False,False,False,True,False
1910-FMXJM,1219,0,80.4,2937.65,False,False,False,False,True,False
7752-XUSCI,457,1,105.9,6396.45,False,False,True,False,True,False
4110-PFEUZ,2161,1,69.55,69.55,False,False,False,False,False,True
0732-OCQOC,730,0,25.05,1270.25,False,True,True,False,False,False
5168-MSWXT,2069,0,94.75,759.55,False,False,True,False,True,False
1090-ESELR,123,0,105.5,7611.55,False,True,False,False,False,False
8592-PLTMQ,365,0,24.7,1642.75,True,False,False,False,False,True
5760-WRAHC,1643,0,69.75,1545.4,False,False,True,False,False,True
8847-GEOOQ,488,0,60.2,3582.4,False,False,True,False,False,False
0256-LTHVJ,1339,1,81.05,2227.1,False,False,True,False,True,False
4785-FCIFB,457,0,24.4,1417.9,False,True,False,False,False,True
8313-NDOIA,1584,0,104.15,2494.65,False,False,True,False,True,False
5149-CUZUJ,1461,0,92.9,2768.35,True,False,False,False,False,False
0942-KOWSM,1400,0,80.8,2369.3,False,True,False,False,False,False
4237-CLSMM,2252,0,20.0,38.0,False,False,False,False,False,True
1452-VOQCH,2283,0,75.1,75.1,False,False,True,False,True,False
4719-UMSIY,2130,0,19.65,100.9,False,False,False,False,False,True
6614-VBEGU,1584,0,69.45,1614.05,False,False,True,False,False,False
0880-TKATG,2099,1,101.15,385.9,False,False,False,False,True,False
3811-VBYBZ,1977,1,99.8,673.25,False,False,True,False,True,False
1480-BKXGA,123,0,116.05,8404.9,False,True,True,False,False,False
2996-XAUVF,182,0,40.05,2799.75,False,True,True,False,False,True
9076-AXYIK,365,0,102.1,6538.45,False,True,False,False,True,False
5968-XQIVE,123,0,89.7,6588.95,True,False,True,False,True,False
8896-RAZCR,974,0,19.9,868.1,False,True,False,False,False,True
4640-UHDOS,1887,1,55.95,734.35,False,False,False,False,True,False
4933-IKULF,1796,0,20.65,330.6,True,False,False,False,False,True
3583-EKAPL,2222,1,55.0,55.0,False,False,True,False,True,False
1304-BCCFO,2038,0,70.05,564.4,False,False,True,False,False,True
4104-PVRPS,1584,0,53.6,1315.35,False,False,False,False,False,True
9399-APLBT,2222,1,74.7,74.7,False,False,True,False,True,False
2359-KMGLI,1492,1,80.25,1861.5,False,False,True,False,True,False
3780-DDGSE,1247,0,76.05,2747.2,False,False,True,False,True,False
4431-EDMIQ,2099,0,75.7,554.05,False,False,True,False,True,False
0306-JAELE,2069,1,96.1,453.4,False,False,True,False,True,False
6227-HWPWX,1734,1,69.0,994.8,False,False,False,False,False,False
0486-LGCCH,1977,0,19.65,225.75,False,True,False,False,False,True
0447-BEMNG,761,1,45.3,2145.0,False,False,True,False,False,False
4612-SSVHJ,1704,0,81.45,1671.6,False,False,True,False,True,False
5168-MQQCA,123,0,108.5,8003.8,True,False,True,False,False,False
5949-XIKAE,2038,1,83.55,680.05,False,False,True,False,True,False
7971-HLVXI,123,0,84.5,6130.85,False,True,True,True,False,False
9094-AZPHK,1857,0,100.15,1415.0,False,False,True,False,True,False
3649-JPUGY,123,0,88.6,6201.95,False,True,True,False,False,False
4472-LVYGI,2314,0,52.55,,False,True,True,False,False,False
8372-JUXUI,2161,1,74.35,74.35,False,False,True,False,True,False
3552-CTCYF,396,0,104.8,6597.25,False,True,True,False,False,False
6778-YSNIH,2252,0,59.0,114.15,False,False,True,False,True,False
0388-EOPEX,2191,1,74.4,139.4,False,False,True,False,True,False
5756-OZRIO,457,0,64.05,3902.6,True,False,False,False,False,False
6579-JPICP,2283,0,20.4,20.4,False,False,False,False,False,True
8205-OTCHB,1553,1,43.75,903.6,True,False,True,False,False,False
4134-BSXLX,1461,0,60.9,1785.65,False,False,False,False,False,True
0505-SPOOW,182,0,19.8,1397.65,False,True,False,False,False,False
6235-VDHOM,2099,1,28.45,131.05,False,False,False,False,True,False
7783-YKGDV,1826,1,99.7,1238.45,False,False,True,False,False,False
4374-YMUSQ,1278,0,116.25,3899.05,True,False,False,True,False,False
4513-CXYIX,151,0,80.7,5676.0,False,True,True,True,False,False
3957-HHLMR,182,0,65.2,4543.15,True,False,False,False,False,False
7803-XOCCZ,730,0,84.05,4326.8,False,False,True,False,False,False
5736-YEJAX,212,0,79.45,5502.55,False,True,True,True,False,False
5609-CEBID,1673,1,94.1,1782.4,False,False,True,False,True,False
8981-FJGLA,1977,0,78.0,851.8,False,False,True,False,False,True
7218-HKQFK,2161,1,94.2,167.5,False,False,True,False,True,False
4636-QRJKY,2038,1,80.5,502.85,False,False,True,False,True,False
1135-LMECX,2283,0,19.85,19.85,False,False,False,False,False,True
4332-MUOEZ,1704,0,94.3,1818.3,True,False,False,True,False,False
8535-SFUTN,457,0,106.45,6300.15,False,False,True,False,True,False
5956-VKDTT,2069,1,74.35,334.8,False,False,True,False,True,False
8677-HDZEE,608,0,105.45,5916.95,False,False,True,False,False,False
2475-MROZF,1400,0,95.0,2852.4,False,False,True,True,False,False
9412-GHEEC,1035,1,104.8,4131.95,False,False,False,False,False,False
3482-ABPKK,1461,0,54.3,1546.3,True,False,False,False,False,True
6705-LXORM,2161,0,70.05,302.6,False,False,False,False,True,False
0257-ZESQC,1369,1,75.2,1929.35,False,False,True,False,False,False
7531-GQHME,1949,0,20.05,265.45,False,False,False,True,False,False
5174-ITUMV,273,0,105.4,6989.45,True,False,True,False,True,False
4109-CYRBD,1431,0,51.6,1442.0,False,False,True,False,True,False
0913-XWSCN,638,0,85.5,4713.4,False,False,False,False,False,False
6825-UYPFK,1492,1,75.6,1758.6,False,False,False,False,False,False
8397-MVTAZ,1247,1,100.05,3480.0,False,False,True,False,True,False
0750-EBAIU,730,0,91.25,4738.3,True,False,False,False,True,False
8606-CIQUL,123,0,115.75,8399.15,False,True,True,True,False,False
3571-DPYUH,547,0,94.7,5430.35,True,False,True,True,False,False
7601-GNDYK,1247,0,19.6,686.95,False,True,False,False,False,True
0356-OBMAC,608,0,99.9,5706.3,False,True,True,False,False,False
8067-NIOYM,1584,0,21.1,490.65,False,True,True,True,False,False
1403-GYAFU,182,0,20.05,1360.25,False,True,False,True,False,False
4234-XTNEA,2252,0,79.95,174.45,False,False,True,False,True,False
1297-VQDRP,243,0,107.15,7379.8,True,False,True,True,False,False
9282-IZGQK,2222,1,85.0,85.0,False,False,True,False,True,False
5348-CAGXB,1949,0,89.55,1021.75,False,False,True,False,True,False
0621-HJWXJ,396,0,81.55,5029.05,False,False,True,False,False,False
5844-QVTAT,1308,0,58.45,1955.4,True,False,True,False,False,True
8905-IAZPF,212,0,95.65,6744.2,True,False,True,True,False,False
5394-MEITZ,488,0,80.6,4946.7,False,True,True,False,False,False
6859-QNXIQ,123,0,113.1,8248.5,False,True,True,False,False,False
2782-LFZVW,1977,0,58.95,601.6,False,False,True,False,False,True
2866-IKBTM,2283,0,19.55,19.55,False,False,False,False,False,True
1342-JPNKI,1918,1,86.05,834.1,False,False,True,False,False,False
2817-NTQDO,1796,1,45.55,597.0,False,False,True,True,False,False
7129-AZJDE,1278,0,78.95,2647.2,True,False,True,False,False,False
6986-IJDHX,1066,1,86.3,3266.0,False,False,True,False,False,True
2560-PPCHE,335,0,105.05,6744.25,True,False,True,False,False,False
4676-MQUEA,791,0,101.9,5265.5,True,False,True,False,False,False
8138-EALND,1857,0,19.75,311.6,False,False,False,False,False,True
3580-HYCSP,123,0,110.3,7966.9,False,True,True,False,False,False
1352-HNSAW,123,0,115.6,8220.4,False,True,True,False,False,False
2075-PUEPR,638,0,19.35,1153.25,False,True,False,False,False,False
1982-FEBTD,1612,0,25.6,514.75,False,True,True,True,False,False
5301-GAUUY,1247,1,80.35,2596.15,False,False,True,False,False,False
5791-KAJFD,608,0,68.75,3808.0,True,False,True,False,False,False
2654-VBVPB,2283,0,19.9,19.9,False,False,False,False,False,False
1154-HYWWO,1157,0,70.6,2708.2,True,False,False,False,False,True
2501-XWWTZ,1977,0,70.2,760.05,False,False,False,False,True,False
3716-UVSPD,2283,0,49.3,49.3,False,False,True,False,True,False
6815-ABQFQ,608,0,107.25,6033.3,True,False,True,False,True,False
7343-EOBEU,2222,0,23.6,89.05,False,False,True,False,False,True
3701-SFMUH,2099,0,69.7,516.15,False,False,False,True,False,False
6103-LIANB,516,0,99.5,5861.75,False,True,True,True,False,False
7319-VENRZ,2099,0,64.3,445.95,False,False,False,False,False,False
5846-NEQVZ,151,0,70.85,4973.4,False,True,True,True,False,False
6967-QIQRV,1857,0,101.9,1667.25,True,False,False,False,True,False
5781-RFZRP,151,0,73.5,5357.75,False,True,False,True,False,False
0939-YAPAF,1157,1,100.25,3527.6,False,False,True,False,True,False
0308-IVGOK,1977,0,40.4,422.6,True,False,True,True,False,False
7293-LSCDV,488,0,19.25,1103.25,False,True,True,True,False,False
7025-WCBNE,882,0,59.6,2754.0,False,True,False,False,False,False
5756-JYOJT,1977,0,64.9,697.25,True,False,False,True,False,False
4710-FDUIZ,488,1,100.3,5614.45,True,False,False,True,False,False
6030-REHUX,1461,0,110.85,3204.4,False,False,True,False,True,False
9548-LIGTA,457,0,81.05,4747.65,False,True,True,False,False,True
5150-LJNSR,1369,0,98.05,3082.1,True,False,False,False,False,False
8270-RKSAP,2038,0,70.5,597.9,False,False,True,False,True,False
6522-YRBXD,1247,0,94.55,3365.4,False,False,True,False,True,False
2640-LYMOV,2252,0,19.65,38.8,False,False,True,False,False,True
1218-VKFPE,1857,1,19.0,233.55,False,False,False,False,False,True
3627-FHKBK,2222,1,75.3,75.3,False,False,False,False,False,True
2865-TCHJW,2099,1,89.2,346.2,False,False,True,False,True,False
1423-BMPBQ,2283,0,19.0,19.0,False,False,True,False,False,True
2393-DIVAI,2222,0,20.0,61.7,False,False,True,False,False,True
5192-EBGOV,2222,1,85.7,85.7,False,False,True,False,True,False
4568-KNYWR,730,0,63.25,3342.45,False,True,True,True,False,False
8752-IMQOS,2161,0,20.1,85.1,True,False,False,False,False,True
0742-LAFQK,123,0,99.15,7422.1,False,True,True,False,True,False
0795-LAFGP,151,0,90.4,6668.05,False,True,False,False,True,False
0619-OLYUR,123,0,111.9,8071.05,False,True,True,True,False,False
5512-IDZEI,913,0,24.9,1174.8,True,False,False,False,True,False
0459-SPZHJ,396,0,83.5,5435.0,False,True,False,True,False,False
0215-BQKGS,1400,0,84.3,2438.6,False,False,True,True,False,False
9244-ZVAPM,2283,0,45.6,45.6,False,False,False,False,False,True
0719-SYFRB,1857,1,61.65,713.75,False,False,True,False,False,True
8208-EUMTE,1826,0,54.85,916.15,False,True,False,False,False,True
5172-MIGPM,2191,0,65.55,237.2,False,False,False,False,False,True
1710-RCXUS,761,0,90.35,4614.55,True,False,True,True,False,False
0374-FIUCA,335,0,20.4,1414.45,False,True,True,True,False,False
5839-SUYVZ,1826,0,74.55,1170.5,False,False,True,True,False,False
5173-ZXXXL,2252,0,19.95,47.7,True,False,False,False,False,True
1096-ADRUX,304,0,74.25,4859.25,True,False,True,False,False,False
2001-MCUUW,913,0,108.65,4903.2,False,True,False,False,True,False
2731-GJRDG,1339,0,109.55,3608.0,True,False,True,False,False,False
4723-BEGSG,123,0,86.65,6094.25,False,True,False,True,False,False
6516-NKQBO,1157,0,81.0,3084.9,False,True,False,True,False,False
8672-OAUPW,761,0,47.85,2356.75,True,False,False,True,False,False
8207-DMRVL,123,0,114.55,8306.05,False,True,False,False,False,False
3419-SNJJD,304,1,105.25,6786.4,False,False,False,False,False,False
6543-CPZMK,1949,1,29.95,248.95,False,False,True,False,True,False
4765-OXPPD,1918,1,65.0,663.05,False,False,False,False,False,True
2804-ETQDK,304,0,20.55,1357.1,False,True,False,False,False,True
6689-VRRTK,974,0,109.8,4860.35,True,False,True,True,False,False
7138-GIRSH,791,0,69.5,3418.2,False,True,False,False,False,False
9396-ZSFLL,1857,0,48.85,631.4,False,False,False,False,False,True
6464-KEXXH,2069,0,25.25,186.3,False,False,True,True,False,False
7134-MJPDY,304,0,102.85,6976.75,True,False,True,True,False,False
5240-CAOYT,577,0,87.55,4884.85,False,False,True,False,False,False
4059-IIEBK,2099,0,78.55,522.95,False,False,True,False,False,False
4881-JVQOD,2008,0,34.55,362.6,False,False,True,False,False,False
0516-UXRMT,426,0,92.05,5755.8,True,False,True,False,True,False
4851-BQDNX,1096,0,85.05,3355.65,True,False,True,False,True,False
5148-HKFIR,1704,0,19.7,406.95,False,True,False,False,False,True
1009-IRMNA,2008,1,20.0,137.6,False,False,False,False,False,False
3003-CMDUU,1553,0,95.15,2395.7,False,False,True,False,True,False
5016-IBERQ,1612,0,84.25,1968.1,False,False,False,False,True,False
6797-UCJHZ,304,0,104.6,6819.45,True,False,False,True,False,False
2469-DTSGX,123,0,111.65,7943.45,False,True,False,False,True,False
4554-YGZIH,700,1,90.05,4547.25,False,False,False,True,False,False
5099-BAILX,882,1,110.75,4687.9,False,False,True,False,False,False
9931-KGHOA,913,0,55.0,2473.95,False,False,False,False,False,False
1775-KWJKQ,123,0,89.85,6562.9,False,True,False,True,False,False
7665-VIGUD,2008,0,20.35,176.3,True,False,False,False,False,True
9411-TPQQV,1096,0,54.55,2236.2,True,False,True,False,False,False
7207-RMRDB,273,1,105.5,6985.65,False,False,True,False,True,False
7954-MLBUN,1369,0,99.45,3109.9,False,True,False,False,False,False
2077-DDHJK,243,0,70.9,4911.35,False,True,False,True,False,False
4913-EHYUI,577,1,104.55,5794.65,True,False,True,False,False,False
0195-IESCP,1977,1,85.25,855.3,False,False,True,False,True,False
9574-BOSMD,243,0,25.4,1620.2,False,True,False,False,False,False
4580-TMHJU,943,1,56.15,2499.3,False,False,False,False,True,False
0970-ETWGE,2161,1,89.55,89.55,False,False,True,False,True,False
4908-XAXAY,822,0,89.85,4287.2,True,False,True,False,False,False
8404-VLQFB,1857,0,25.25,394.85,False,False,True,False,True,False
1626-ERCMM,1584,1,94.55,1899.65,False,False,True,False,True,False
0887-HJGAR,2222,1,45.7,45.7,False,False,True,False,False,True
2391-IPLOP,791,0,69.65,3442.15,True,False,True,False,True,False
5644-PDMZC,2130,1,89.5,161.5,False,False,False,False,True,False
3509-GWQGF,1584,0,70.0,1732.6,False,False,False,True,False,False
9576-ANLXO,2161,1,69.55,222.3,False,False,True,False,False,False
2024-BASKD,2191,1,74.6,74.6,False,False,True,False,False,True
5845-BZZIB,1247,0,20.1,655.3,False,True,False,False,False,True
1140-UKVZG,1796,0,24.8,475.25,False,False,False,False,False,True
4160-AMJTL,2038,1,19.65,164.3,False,False,False,False,True,False
5183-SNMJQ,2008,0,95.1,865.1,False,False,True,True,False,False
8100-PNJMH,243,0,88.85,6132.7,False,True,True,True,False,False
7838-LAZFO,943,0,78.8,3597.5,True,False,False,False,False,False
4464-JCOLN,2222,1,19.85,35.9,True,False,False,False,False,True
2085-JVGAD,1188,0,20.35,697.65,False,False,False,False,False,False
5650-VDUDS,2130,1,24.25,96.05,False,False,True,False,False,True
8095-WANWK,2008,0,45.25,428.7,False,False,False,False,False,True
3030-ZKIWL,2283,0,20.05,20.05,False,False,False,False,False,True
9565-FLVCG,335,0,69.55,4459.15,False,True,True,False,False,True
8755-OGKNA,577,0,19.5,1167.6,False,True,False,False,False,False
2800-VEQXM,2222,0,74.75,238.1,False,False,True,False,False,True
7538-GWHML,2130,1,69.65,145.15,False,False,False,False,True,False
5533-RJFTJ,822,0,30.2,1453.1,False,False,True,False,False,False
3859-CVCET,2161,1,45.65,191.05,False,False,False,False,False,True
0214-JHPFW,182,0,57.8,4039.3,False,True,False,False,False,False
5642-MHDQT,700,0,19.85,1039.45,True,False,True,False,False,False
3088-FVYWK,700,0,25.55,1336.1,False,True,False,True,False,False
3276-HDUEG,2161,1,75.05,75.05,False,False,True,False,False,True
9092-GDZKO,1643,0,24.85,493.4,False,False,True,True,False,False
0823-HSCDJ,700,1,49.15,2550.9,False,False,True,False,True,False
3729-OWRVL,335,0,110.35,7246.15,False,True,True,False,True,False
2324-AALNO,853,0,24.55,1203.95,True,False,False,False,False,False
0822-GAVAP,2191,1,34.7,62.25,False,False,True,False,True,False
5760-IFJOZ,2222,0,107.95,313.6,False,False,False,False,False,True
2826-UWHIS,943,0,81.4,3775.85,False,False,False,False,False,False
1448-PWKYE,2252,1,80.0,80.0,False,False,False,False,True,False
7501-IWUNG,457,0,73.8,4616.05,False,True,True,False,False,False
4957-TREIR,2222,0,64.4,195.65,False,False,True,True,False,False
7251-LJBQN,1096,0,103.75,4188.4,True,False,True,True,False,False
8040-MNRTF,2283,0,71.1,71.1,False,False,False,False,False,True
1536-HBSWP,2283,0,49.9,49.9,False,False,True,False,True,False
5313-FPXWG,761,0,24.6,1266.4,True,False,True,False,False,False
0067-DKWBL,2191,1,49.25,91.1,False,False,True,False,True,False
0946-FKYTX,730,0,30.1,1623.4,True,False,False,False,False,True
5076-YVXCM,761,0,83.4,4149.45,False,False,False,False,False,False
8262-COGGB,2283,0,20.45,20.45,False,False,True,False,False,True
6663-JOCQO,1369,0,75.25,2344.5,True,False,True,False,False,False
9620-QJREV,882,0,20.55,1013.05,True,False,False,True,False,False
2276-YDAVZ,2099,1,75.1,270.7,False,False,True,True,False,False
2682-KEVRP,1643,0,20.05,417.0,True,False,True,False,False,True
