customer_id,senior_citizen,gender_Male,partner_Yes,dependents_Yes
0036-IHMOT,False,False,True,True
0115-TFERT,False,True,True,False
4178-EGMON,False,True,True,False
4220-TINQT,False,False,True,False
5318-YKDPV,False,True,True,True
7975-TZMLR,False,True,False,False
0295-QVKPB,False,True,False,False
4335-BSMJS,False,False,False,False
2311-QYMUQ,False,False,True,True
3643-AHCFP,True,True,True,False
9146-JRIOX,False,False,True,True
3104-OWCGK,False,True,True,True
5337-IIWKZ,False,True,True,True
9101-BWFSS,False,False,True,False
9650-VBUOG,False,True,True,True
3487-EARAT,False,False,True,True
2672-TGEFF,False,False,True,True
9231-ZJYAM,True,False,False,False
4250-WAROZ,True,True,True,True
8184-WMOFI,False,True,True,True
6982-SSHFK,False,True,False,False
6092-QZVPP,False,True,False,False
4625-LAMOB,False,True,False,False
0727-BMPLR,True,False,False,False
0392-BZIUW,False,False,True,False
1038-ZAGBI,False,False,True,True
6549-NNDYT,False,False,False,False
3027-ZTDHO,False,True,False,False
0422-OHQHQ,False,False,True,True
6916-HIJSE,False,False,False,False
2316-ESMLS,False,False,True,True
9778-OGKQZ,False,True,True,False
7408-OFWXJ,False,False,True,True
6007-TCTST,False,False,True,True
2252-NKNSI,False,True,False,True
8713-IGZSO,False,True,False,False
7905-TVXTA,False,False,False,False
7695-PKLCZ,False,False,False,False
2382-BCKQJ,False,False,False,True
8374-UULRV,False,True,False,False
2207-NHRJK,False,True,False,False
3224-DFQNQ,False,False,True,False
5275-PMFUT,False,True,True,True
4795-UXVCJ,False,True,False,False
9777-IQHWP,False,True,True,True
0947-MUGVO,True,True,True,False
9944-HKVVB,False,False,False,False
4124-MMETB,False,True,False,False
3671-SHRSP,False,True,True,False
0979-MOZQI,False,True,True,False
2732-ISEZX,False,False,False,False
3313-QKNKB,False,True,True,False
0323-XWWTN,False,True,False,True
1937-OTUKY,False,False,True,False
1573-LGXBA,False,True,True,True
1764-VUUMT,False,True,False,True
5073-WXOYN,False,False,False,False
4713-ZBURT,False,True,False,True
3050-GBUSH,False,False,False,False
0207-MDKNV,False,False,False,False
7876-AEHIG,False,False,False,True
7945-HLKEA,False,False,False,False
9342-VNIMQ,False,True,False,False
9851-KIELU,False,True,False,False
3523-BRGUW,True,True,False,False
3908-BLSYF,False,False,False,False
3199-NPKCN,False,False,True,False
5170-PTRKA,False,False,True,True
4661-NJEUX,False,True,False,False
2123-AGEEN,True,False,False,False
1258-YMZNM,True,False,False,False
0048-LUMLS,False,True,True,True
7549-MYGPK,False,False,True,True
5898-IGSLP,False,True,True,True
3804-RVTGV,False,True,True,True
6259-WJQLC,True,True,False,False
9227-LUNBG,False,False,False,False
7997-EASSD,False,False,True,False
0730-KOAVE,False,True,False,False
8975-SKGRX,False,True,True,False
0678-RLHVP,False,False,False,False
4315-MURBD,False,False,False,False
2267-FPIMA,False,True,True,False
1051-GEJLJ,False,False,False,False
9734-YWGEX,False,False,False,False
2719-BDAQO,False,True,False,False
5285-MVEHD,False,False,True,False
0379-DJQHR,False,True,True,True
0781-LKXBR,True,True,False,False
5543-QDCRY,False,True,False,False
0297-RBCSG,False,True,False,False
4694-PHWFW,False,False,False,True
0835-JKADZ,False,False,False,False
1907-UBQFC,True,True,False,False
7508-SMHXL,True,False,False,False
3865-YIOTT,False,True,True,True
5993-BQHEA,False,True,False,False
6024-RUGGH,False,True,True,True
6513-EECDB,True,True,True,False
3956-CJUST,True,False,False,False
4079-WWQQQ,False,True,False,False
6103-BOCOU,False,False,False,False
5149-TGWDZ,False,False,False,False
7471-WNSUF,False,True,True,False
8942-DBMHZ,False,True,False,False
4301-VVZKA,False,True,True,False
9199-PWQVC,False,False,True,False
4824-GUCBY,True,False,False,False
5393-HJZSM,False,False,True,True
7074-IEVOJ,True,False,False,False
9625-QSTYE,False,False,False,False
0862-PRCBS,False,False,True,True
8812-ZRHFP,False,False,True,True
5146-CBVOE,False,False,False,False
0454-OKRCT,False,True,False,False
5787-KXGIY,False,True,True,False
4750-ZRXIU,True,False,False,False
4198-VFOEA,False,False,False,False
6630-UJZMY,True,False,True,False
5709-LVOEQ,False,False,True,True
6400-BWQKW,False,False,False,False
2692-AQCPF,False,False,True,False
0347-UBKUZ,False,False,False,False
0835-DUUIQ,False,False,False,True
0811-GSDTP,False,False,False,True
7567-ECMCM,False,True,False,False
6115-ZTBFQ,False,False,True,False
6353-BRMMA,False,False,True,True
6680-WKXRZ,False,False,False,False
6231-WFGFH,False,True,True,True
9904-EHEVJ,True,False,True,True
7028-DVOIQ,True,True,False,False
6169-PPETC,False,True,True,True
4208-UFFGW,True,True,False,False
8584-KMVXD,False,False,False,False
8467-WYNSR,False,True,False,False
0851-DFJKB,False,False,False,False
5382-SOYZL,False,True,False,False
9448-REEVD,False,True,True,False
3261-CQXOL,False,False,True,True
8388-FYNPZ,False,True,False,False
4002-BQWPQ,False,True,False,False
5651-YLPRD,False,False,True,True
2826-DXLQO,True,True,True,False
4378-BZYFP,False,True,False,False
9489-UTFKA,True,True,True,False
4849-PYRLQ,True,False,False,False
9117-SHLZX,False,True,False,False
9889-TMAHG,True,True,False,False
4541-RMRLG,False,True,False,False
7764-BDPEE,False,True,False,True
3429-IFLEM,False,False,False,False
3158-MOERK,False,False,False,False
7294-TMAOP,False,False,False,False
5002-GCQFH,False,True,True,False
0556-FJEGU,False,True,False,False
8919-FYFQZ,True,True,True,False
0604-THJFP,False,False,True,True
2834-JRTUA,False,True,False,False
5875-YPQFJ,False,True,False,False
5879-SESNB,False,False,False,False
6646-QVXLR,True,True,True,False
6461-PPAXN,False,False,True,True
3318-ISQFQ,False,False,False,False
1106-HRLKZ,False,True,True,True
2483-XSSMZ,False,False,False,False
8603-IJWDN,False,True,False,False
8165-ZJRNM,False,False,True,True
9369-XFEHK,True,False,True,False
2604-XVDAM,False,False,False,False
3717-OFRTN,False,True,False,False
9046-JBFWA,False,True,False,True
3280-NMUVX,False,True,True,True
1206-EHBDD,False,False,True,False
8361-LBRDI,False,False,False,False
4883-KCPZJ,False,False,True,True
9108-EQPNQ,False,False,True,True
7277-KAMWT,False,True,False,False
3842-IYKUE,False,False,False,False
6641-XRPSU,False,False,False,False
1374-DMZUI,True,False,False,False
2545-LXYVJ,False,True,True,False
3234-VKACU,False,True,False,False
8357-EQXFO,False,False,False,False
1989-PRJHP,True,True,True,False
8120-JDCAM,False,True,True,True
8917-FAEMR,False,False,False,False
7047-YXDMZ,False,True,False,False
2858-EIMXH,True,False,True,False
9524-EGPJC,False,False,False,False
6993-OHLXR,False,False,False,False
8818-XYFCQ,False,True,True,True
6419-ZTTLE,True,True,True,False
0929-HYQEW,False,True,False,False
6614-YOLAC,False,False,True,True
7426-RHZGU,False,True,False,False
4065-JJAVA,False,False,False,False
4695-VADHF,False,True,True,True
3863-IUBJR,False,True,True,True
7649-SIJJF,False,True,True,False
9361-YNQWJ,False,False,False,False
3748-FVMZZ,False,True,False,False
9391-TTOYH,False,False,False,False
1452-XRSJV,False,False,True,True
3422-WJOYD,False,True,True,False
8242-SOQUO,True,False,False,False
7460-ITWWP,True,False,True,False
7147-AYBAA,False,True,False,False
7868-TMWMZ,True,False,True,False
4822-RVYBB,True,True,False,False
6732-FZUGP,False,False,False,False
8436-BJUMM,False,True,True,True
4184-TJFAN,True,False,True,True
8329-GWVPJ,False,False,True,True
1352-VHKAJ,False,True,True,True
4145-UQXUQ,True,False,False,False
2632-TACXW,False,False,True,False
8146-QQKZH,False,False,True,False
1767-CJKBA,False,True,False,False
6445-TNRXS,False,True,True,True
4581-LNWUM,False,False,False,False
4869-EPIUS,False,True,True,False
9948-YPTDG,False,True,True,False
1236-WFCDV,True,True,False,False
1915-OAKWD,False,False,False,True
7296-PIXQY,False,False,True,True
4883-QICIH,False,True,True,True
3354-OADJP,False,False,False,False
3524-WQDSG,False,False,True,True
0810-DHDBD,False,False,False,False
4026-SKKHW,False,True,False,False
2829-HYVZP,False,True,False,False
8329-IBCTI,False,False,False,False
1271-SJBGZ,True,True,False,False
3845-JHAMY,False,False,True,True
7013-PSXHK,False,False,False,False
5669-SRAIP,False,False,False,False
5981-ITEMU,False,True,True,False
3486-NPGST,False,False,False,False
6941-PMGEP,False,False,False,False
1624-WOIWJ,False,False,False,False
2074-GKOWZ,False,True,True,True
0376-YMCJC,False,True,False,False
6100-FJZDG,False,True,True,True
4829-ZLJTK,True,False,True,False
1730-VFMWO,False,False,True,False
7143-BQIBA,False,True,False,False
3800-LYTRK,False,False,False,False
0634-SZPQA,False,False,False,False
9646-NMHXE,False,True,True,False
7030-NJVDP,False,True,True,False
5536-RTPWK,False,True,True,False
8883-GRDWQ,True,True,False,False
6166-ILMNY,False,False,False,False
3097-NNSPB,False,False,False,False
7771-ZONAT,False,True,False,False
0655-RBDUG,False,True,False,False
2111-DWYHN,False,True,False,False
4194-WHFCB,False,False,True,True
4121-AGSIN,False,False,True,True
4361-BKAXE,False,False,False,False
9845-PEEKO,True,False,False,False
0455-XFASS,False,False,True,True
0301-KOBTQ,False,True,False,False
1751-NCDLI,True,True,True,False
4367-NUYAO,False,True,True,True
9878-TNQGW,False,True,False,False
9170-ARBTB,False,False,True,True
4441-NIHPT,True,False,False,False
8999-BOHSE,True,False,False,False
7241-AJHFS,False,True,False,False
7029-RPUAV,True,True,True,False
4546-FOKWR,False,False,False,False
9036-CSKBW,False,False,False,False
5832-TRLPB,False,True,False,False
8590-YFFQO,False,True,True,False
8659-IOOPU,False,False,True,True
1338-CECEE,False,True,True,True
7439-DKZTW,False,True,False,False
4646-QZXTF,False,False,True,False
4607-CHPCA,False,True,True,True
9742-XOKTS,False,True,True,True
6921-OZMFH,False,True,True,True
9578-FOMUK,False,True,False,True
4712-UYOOI,False,False,True,True
8824-RWFXJ,False,True,True,True
7722-CVFXN,False,True,True,True
8717-VCTXJ,False,True,False,False
7363-QTBIW,False,False,True,False
4159-NAAIX,False,False,False,False
0971-QIFJK,False,False,True,False
9397-TZSHA,False,False,False,False
3391-JSQEW,False,True,True,False
0343-QLUZP,False,True,False,False
9763-PDTKK,False,False,False,False
2176-LVPNX,True,False,False,False
7627-JKIAZ,False,False,True,False
3312-UUMZW,False,True,True,False
1271-UODNO,False,True,False,False
8461-EFQYM,False,False,False,False
6900-RBKER,False,True,False,False
6891-JPYFF,False,False,True,True
1459-QNFQT,False,True,True,True
1047-NNCBF,False,True,False,False
3696-XRIEN,False,False,False,False
4081-DYXAV,False,False,False,False
0074-HDKDG,False,True,True,True
8791-GFXLZ,False,True,False,False
8111-SLLHI,True,True,True,False
0927-LCSMG,False,True,False,False
9330-DHBFL,False,False,True,True
0098-BOWSO,False,True,False,False
3452-ABWRL,True,True,False,False
5859-HZYLF,False,True,True,True
8257-RZAHR,False,False,True,False
5293-WXJAK,True,False,True,False
3156-QLHBO,False,True,False,True
2208-NQBCT,False,False,True,True
1779-PWPMG,True,False,True,False
6621-NRZAK,False,False,True,True
0831-JNISG,False,True,True,True
0774-IFUVM,False,True,True,True
3082-WQRVY,True,True,True,False
9553-DLCLU,False,False,False,True
1641-BYBTK,False,True,False,True
2460-NGXBJ,True,True,True,True
2446-ZKVAF,False,True,True,False
0841-NULXI,False,True,False,False
3522-CDKHF,False,False,True,False
1430-SFQSA,False,True,False,False
0411-EZJZE,False,False,False,False
7851-WZEKY,False,False,False,False
8844-TONUD,False,True,True,True
8807-ARQET,False,False,False,False
8992-CEUEN,False,False,False,False
4320-QMLLA,False,True,False,False
8777-PVYGU,False,False,True,False
8292-ITGYJ,False,False,True,True
6870-ZWMNX,False,True,True,False
0621-CXBKL,False,False,False,False
5268-DSMNQ,True,False,True,False
5334-JLAXU,False,False,True,False
4086-YQSNZ,True,False,True,False
6242-MBHPK,True,False,True,False
5868-CZJDR,False,True,False,True
9359-UGBTK,False,False,False,False
0135-NMXAP,False,False,False,False
4782-OSFXZ,True,False,True,False
6479-OAUSD,False,True,False,False
7129-ACFOG,False,False,False,False
4189-NAKJS,False,True,False,False
5562-BETPV,False,True,True,True
1282-IHQAC,True,True,False,False
9127-FHJBZ,False,True,True,True
6270-OMFIW,False,True,True,False
1641-RQDAY,True,False,True,True
0107-WESLM,False,True,False,False
6994-ORCWG,False,False,False,False
1346-UFHAX,False,False,False,False
3992-YWPKO,False,False,False,False
2933-XEUJM,False,False,False,False
0125-LZQXK,False,True,False,False
5461-QKNTN,True,True,True,False
4835-YSJMR,False,True,False,False
8399-YNDCH,True,True,False,False
3164-YAXFY,False,True,False,False
0887-WBJVH,False,False,True,False
4660-IRIBM,False,True,True,True
5673-FSSMF,False,False,False,False
7670-ZBPOQ,False,False,True,False
8089-UZWLX,True,False,False,False
0080-OROZO,False,False,False,False
3916-NRPAP,False,True,False,False
6807-SIWJI,False,True,False,False
8221-HVAYI,False,True,True,True
1579-KLYDT,False,True,False,False
5232-NXPAY,False,False,False,False
8967-SZQAS,False,False,False,False
4468-KAZHE,True,False,True,False
0455-ENTCR,False,True,True,False
8944-AILEF,False,True,True,False
5542-NKVRU,False,False,False,False
7126-RBHSD,False,False,True,False
5370-IIVVL,False,True,False,False
6789-HJBWG,False,False,False,False
3927-NLNRY,False,True,True,False
9087-EYCPR,False,False,False,False
6791-YBNAK,False,True,True,True
6358-LYNGM,False,True,False,False
6077-BDPXA,False,False,False,False
0013-MHZWF,False,False,False,True
5494-HECPR,False,False,False,False
8268-YDIXR,False,True,True,False
9824-BEMCV,False,True,True,True
1373-ORVIZ,False,False,True,True
4291-SHSBH,False,True,False,False
6980-IMXXE,False,False,True,True
9866-QEVEE,False,True,False,False
9897-KXHCM,False,False,True,True
0040-HALCW,False,True,True,True
0784-GTUUK,False,True,True,False
7979-CORPM,False,True,False,False
2294-DMMUS,False,False,True,True
0872-JCPIB,False,True,False,False
3055-MJDSB,False,True,False,False
9091-WTUUY,False,True,True,True
1618-CFHME,False,False,False,False
3165-HDOEW,False,True,True,True
6581-NQCBA,False,False,True,False
7115-IRDHS,False,False,True,False
8496-DMZUK,False,True,False,False
2040-VZIKE,False,False,True,False
9068-VPWQQ,False,True,True,False
0178-SZBHO,False,True,True,True
0384-RVBPI,False,True,False,False
1689-MRZQR,False,True,True,True
1299-AURJA,False,False,True,True
4525-VZCZG,False,True,False,True
1543-LLLFT,True,True,True,False
5835-BEQEU,False,True,False,False
2788-CJQAQ,False,True,False,False
5565-FILXA,True,False,False,False
0319-QZTCO,False,False,True,True
2120-SMPEX,False,True,False,False
0096-FCPUF,False,True,False,False
0668-OGMHD,False,False,True,False
5552-ZNFSJ,False,True,False,False
2223-KAGMX,False,False,False,False
6507-ZJSUR,True,True,True,False
9408-HRXRK,False,False,True,True
5593-SUAOO,False,False,True,True
7321-PKUYW,False,False,False,False
2833-SLKDQ,False,True,False,False
6766-HFKLA,False,False,True,False
7595-EUIVN,False,False,False,False
7617-EYGLW,False,True,False,False
2026-TGDHM,False,False,False,False
9220-ZNKJI,True,False,True,False
4030-VPZBD,False,False,False,False
2226-ICFDO,False,False,True,True
0723-VSOBE,True,False,False,False
5529-GIBVH,False,False,False,False
4187-CINZD,True,False,False,False
9992-UJOEL,False,True,False,False
4741-WWJQZ,False,False,True,False
6625-UTXEW,False,False,True,False
6818-WOBHJ,True,False,True,False
6244-BESBM,False,True,True,True
1004-NOZNR,True,True,False,True
1251-STYSZ,True,False,False,False
2612-PHGOX,False,True,True,False
2408-TZMJL,False,True,True,False
8480-PPONV,False,True,True,True
8780-IHCRN,False,True,True,True
4598-ZADCK,False,False,False,False
1257-SXUXQ,False,True,True,True
9681-KYGYB,True,True,True,False
7182-OVLBJ,False,False,True,True
5095-ETBRJ,False,False,True,False
7005-CYUIL,True,False,True,False
4821-WQOYN,False,False,True,True
4730-AWNAU,False,True,True,True
3452-FLHYD,False,True,True,False
2388-LAESQ,True,False,True,False
9531-NSBMR,False,False,False,False
6260-ONULR,False,True,False,False
4389-UEFCZ,False,False,True,False
8711-LOBKY,False,True,True,True
9134-CEQMF,True,True,True,False
8985-OOPOS,False,False,False,False
8800-ZKRFW,False,False,True,True
2616-FLVQC,False,True,False,False
9968-FFVVH,False,True,False,False
3108-PCCGG,True,True,True,False
7993-PYKOF,False,True,True,False
8390-FESFV,False,False,False,False
3022-BEXHZ,False,True,True,True
5027-XWQHA,False,True,False,False
6248-TKCQV,False,False,True,True
6729-GDNGC,True,False,False,False
6198-ZFIOJ,False,False,False,False
5989-OMNJE,False,False,True,True
4566-QVRRW,False,False,True,False
1291-CUOCY,False,True,True,False
9795-SHUHB,False,False,True,True
3230-IUALN,False,False,True,True
0042-RLHYP,False,False,True,True
8519-IMDHU,True,True,True,False
4945-RVMTE,False,False,False,False
0201-OAMXR,False,False,False,False
1866-NXPSP,False,False,False,False
3372-KWFBM,True,True,False,False
7831-QGOXH,False,False,False,False
6393-WRYZE,False,False,True,False
3941-XTSKM,False,True,True,True
1661-CZBAU,False,True,False,False
6599-RCLCJ,False,True,True,False
9831-BPFRI,False,False,True,True
5158-RIVOP,False,False,True,True
9788-YTFGE,False,True,False,False
9277-JOOMO,False,False,False,False
1907-YLNYW,False,True,False,False
1725-MIMXW,False,True,False,True
8947-YRTDV,False,True,True,True
3161-ONRWK,False,True,True,True
0114-RSRRW,False,False,True,False
4565-NLZBV,False,False,True,False
0031-PVLZI,False,False,True,True
7206-GZCDC,True,False,False,False
6682-VCIXC,False,False,True,True
4791-QRGMF,False,True,True,False
6475-VHUIZ,False,False,True,False
3910-MRQOY,False,False,True,False
0661-WCQNQ,False,True,True,False
7537-RBWEA,False,False,False,False
4656-CAURT,False,True,False,False
0121-SNYRK,False,True,False,False
1768-ZAIFU,True,False,False,False
4671-LXRDQ,False,True,False,False
3733-LSYCE,False,False,True,False
6265-FRMTQ,False,True,False,False
1934-SJVJK,False,True,False,False
3838-OZURD,False,True,True,False
